DateTime,Temperature,Humidity,Pressure,VOC,MQ5,Dust
Tue Apr 21 03:27:12 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:28:53 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:30:35 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:32:16 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:33:57 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:35:38 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:37:19 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:39:01 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:40:41 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:42:23 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:44:03 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:45:44 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:47:26 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:49:07 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:50:48 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:52:29 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:54:11 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:55:52 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:57:33 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 03:59:14 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:00:56 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:02:37 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:04:18 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:05:59 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:07:41 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:09:22 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:11:03 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:12:44 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:14:25 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:16:06 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:17:47 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:19:28 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:21:09 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:22:51 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:24:32 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:26:13 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:27:54 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:29:35 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:31:16 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:32:57 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:34:38 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:36:20 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:38:01 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:39:42 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:41:23 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:43:04 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:44:45 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:46:26 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:48:07 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:49:49 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:51:30 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:53:11 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:54:52 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:56:33 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:58:14 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 04:59:56 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:01:37 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:03:18 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:04:59 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:06:40 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:08:22 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:10:03 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:11:44 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:13:25 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:15:06 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:16:47 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:18:28 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:20:09 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:21:51 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:23:32 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:25:13 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:26:54 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:28:35 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:30:16 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:31:58 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:33:39 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:35:20 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:37:01 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:38:43 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:40:24 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:42:04 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:43:46 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:45:27 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:47:08 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:48:49 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:50:31 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:52:12 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:53:53 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:55:34 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:57:15 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 05:58:56 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:00:37 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:02:18 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:03:59 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:05:41 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:07:22 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:09:02 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:10:43 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:12:25 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:14:06 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:15:47 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:17:28 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:19:09 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:20:50 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:22:31 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:24:12 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:25:53 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:27:35 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:29:16 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:30:57 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:32:38 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:34:20 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:36:01 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:37:42 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:39:23 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:41:05 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:42:46 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:44:27 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:46:08 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:47:49 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:49:31 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:51:12 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:52:53 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:54:35 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:56:16 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:57:57 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 06:59:38 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:01:19 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:03:00 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:04:41 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:06:22 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:08:03 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:09:44 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:11:26 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:13:07 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:14:47 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:16:28 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:18:10 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:19:51 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:21:31 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:23:13 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:24:54 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:26:35 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:28:17 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:29:58 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:31:39 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:33:20 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:35:02 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:36:44 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:38:25 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:40:07 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:41:48 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:43:30 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:45:11 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:46:53 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:48:34 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:50:16 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:51:57 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:53:39 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:55:20 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:57:02 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 07:58:44 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:00:25 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:02:07 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:03:48 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:05:29 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:07:11 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:08:52 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:10:34 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:12:15 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:13:57 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:15:39 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:17:20 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:19:01 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:20:43 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:22:24 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:24:05 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:25:46 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:27:27 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:29:09 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:30:50 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:32:32 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:34:13 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:35:55 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:37:37 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:39:18 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:40:59 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:42:40 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:44:21 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:46:02 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:47:43 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:49:24 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:51:05 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:52:47 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:54:28 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:56:09 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:57:50 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 08:59:32 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:01:13 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:02:55 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:04:36 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:06:18 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:07:59 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:09:41 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:11:23 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:13:05 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:14:47 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:16:28 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:18:10 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:19:51 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:21:33 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:23:15 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:24:56 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:26:38 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:28:20 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:30:01 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:31:43 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:33:25 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:35:06 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:36:48 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:38:30 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:40:11 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:41:53 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:43:35 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:45:17 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:46:58 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:48:40 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:50:21 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:52:03 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:53:45 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:55:26 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:57:08 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 09:58:50 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:00:31 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:02:13 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:03:55 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:05:36 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:07:18 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:09:00 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:10:42 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:12:23 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:14:05 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:15:46 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:17:28 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:19:10 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:20:51 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:22:32 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:24:14 2020,NaN,NaN,NaN,NaN,NaN,NaN 
Tue Apr 21 10:25:56 2020,NaN,NaN,NaN,NaN,NaN,NaN 
